년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디알젬 ,263690,8360,120,1.4,8240,8360,5227,8170,8150,43
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  싸이토젠 ,217330,9100,140,1.5,8960,9150,14669,9150,8750,131
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아주IB투자  ,027360,2325,45,-1.9,2370,2405,539517,2365,2310,1266
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  파멥신   ,208340,2915,0,0.0,2915,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디케이앤디 ,263020,3115,45,1.4,3070,3155,20966,3105,3070,66
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  퀀텀온  ,227100,1256,14,-1.1,1270,1270,45886,1270,1226,57
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  노바렉스 ,194700,9990,200,2.0,9790,9990,31415,9810,9790,312
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  셀리버리   ,268600,6680,0,0.0,6680,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대보마그네틱 ,290670,20400,300,-1.4,20700,20900,18594,20600,20200,381
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  노바텍 ,285490,15310,130,0.8,15180,15890,36771,15120,15120,567
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엘앤씨바이오  ,290650,20600,300,1.4,20300,20700,51397,20200,20200,1051
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  네온테크 ,306620,2300,30,1.3,2270,2330,147591,2250,2235,337
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  로보티즈 ,108490,20900,50,-0.2,20950,21100,27096,20950,20700,565
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  옵티팜 ,153710,6160,0,0.0,6160,6240,3059,6160,6120,19
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스퓨얼셀 ,288620,13350,70,0.5,13280,13370,11155,13220,13130,148
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  세아제강 ,306200,128900,400,-0.3,129300,130000,2651,129100,128600,342
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  나우IB ,293580,1139,24,2.1,1115,1160,916030,1113,1111,1045
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  푸드나무 ,290720,3315,105,3.2,3210,3380,77496,3210,3150,254
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  하나제약 ,293480,12680,70,0.5,12610,12680,28185,12530,12500,354
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  크리스에프앤씨 ,110790,7880,140,1.8,7740,7900,7031,7730,7600,55
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  더블유에스아이 ,299170,1857,6,0.3,1851,1878,41078,1839,1839,77
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국비티비   ,219750,967,0,0.0,0,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  우진아이엔에스 ,010400,3700,35,-0.9,3735,3735,2917,3700,3685,10
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엔피 ,291230,2515,70,-2.7,2585,2645,566786,2540,2485,1451
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  피엔티엠에스  ,257370,9210,0,0.0,9210,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엔솔바이오사이언스 ,140610,6110,140,2.3,5970,6390,3546,5970,5610,21
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디지캡 ,197140,3475,5,-0.1,3480,3500,6127,3480,3425,21
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지니틱스 ,303030,1635,35,-2.1,1670,1680,176113,1653,1634,290
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  액트로 ,290740,6890,90,1.3,6800,6900,7633,6700,6700,52
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  오파스넷 ,173130,7910,80,1.0,7830,8110,66457,7830,7830,529
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  브이엠 ,089970,11270,70,0.6,11200,11400,109915,11100,11060,1233
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  바이오솔루션 ,086820,14590,240,1.6,14350,14590,18823,14350,13950,266
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  더콘텐츠온 ,302920,6000,0,0.0,6000,6000,0,6000,6000,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대유  ,290380,2300,0,0.0,2300,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  신한알파리츠 ,293940,6580,20,0.3,6560,6600,168830,6560,6490,1103
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디아이티 ,110990,18730,210,1.1,18520,19000,85100,18510,18340,1587
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스에스알 ,275630,3520,45,1.2,3475,3520,4357,3475,3445,15
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한일시멘트  ,300720,14080,400,2.9,13680,14160,83543,13690,13600,1163
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴네시온 ,290270,3780,25,0.6,3755,3780,3501,3750,3730,13
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  티웨이항공 ,091810,2590,10,-0.3,2600,2620,566299,2610,2570,1465
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  롯데이노베이트 ,286940,25800,500,1.9,25300,25900,26719,25300,25250,685
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국유니온제약 ,080720,4140,120,2.9,4020,4145,14172,4020,3955,58
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  그리티 ,204020,2930,15,0.5,2915,2930,37819,2900,2900,110
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  알로이스 ,297570,1140,51,4.6,1089,1195,281048,1090,1090,319
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  올릭스 ,226950,15900,"1,850",13.0,14050,16420,1040361,14250,14250,16146
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  테크트랜스 ,258050,568,100,-14.0,668,700,311,568,568,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  효성중공업  ,298040,336000,"10,000",3.0,326000,351000,125379,335000,327000,42820
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  효성첨단소재   ,298050,330000,"1,500",0.4,328500,331500,5681,329000,328000,1873
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  효성티앤씨   ,298020,320000,"3,500",-1.0,323500,326000,8624,324000,319500,2776
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  효성화학 ,298000,55000,900,-1.6,55900,56900,7893,56900,54400,433
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아이큐어 ,175250,2935,120,4.2,2815,3080,1998580,2915,2885,5958
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  SV인베스트먼트 ,289080,1940,5,0.2,1935,1955,133818,1935,1934,260
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엘리비젼 ,276240,415,73,-14.0,488,415,200,415,415,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지앤이헬스케어 ,299480,499,0,0.0,499,499,0,499,499,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  이리츠코크렙 ,088260,5260,30,0.5,5230,5280,37815,5230,5210,198
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  EDGC   ,245620,415,0,0.0,415,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스엠비나 ,299670,1800,0,0.0,1800,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  HDC현대산업개발  ,294870,21550,"1,500",7.4,20050,21700,850503,19850,19840,18149
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  카이노스메드 ,284620,4275,85,2.0,4190,4325,38921,4190,4155,165
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  파워넷 ,037030,2625,10,0.3,2615,2635,25909,2605,2570,67
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  현대사료   ,016790,994,0,0.0,994,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  세종메디칼    ,258830,412,0,0.0,412,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  제노레이 ,122310,6440,30,0.4,6410,6440,21116,6350,6350,135
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  제이시스메디칼   ,287410,12940,0,0.0,12940,12940,1088498,12940,12910,14058
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스제이켐 ,217910,473,25,5.5,448,489,839,449,449,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  네오셈 ,253590,12700,100,-0.7,12800,13400,1721094,12750,12320,22091
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  케어랩스 ,263700,3790,5,0.1,3785,3830,39877,3810,3750,151
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  애경산업 ,018250,19280,920,-4.5,20200,20250,136886,20150,19200,2661
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  린드먼아시아 ,277070,5200,180,-3.3,5380,5340,29318,5250,5160,153
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  오스테오닉 ,226400,5090,140,-2.6,5230,5240,118721,5150,5080,611
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엔지켐생명과학 ,183490,1673,55,3.4,1618,1728,337770,1648,1603,554
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  동구바이오제약 ,006620,7700,660,-7.8,8360,8300,3284764,8240,7620,25893
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아시아종묘 ,154030,2400,55,2.3,2345,2400,42115,2325,2300,98
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  알리코제약 ,260660,4435,30,0.6,4405,4485,7085,4385,4385,31
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  셀트리온    ,068270,200000,800,0.4,199200,204500,1027446,201500,198100,206653
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  카페24 ,042000,33200,300,-0.9,33500,34750,863979,33450,32700,29219
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  링크제니시스 ,219420,5550,150,-2.6,5700,5700,27381,5700,5530,153
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  배럴 ,267790,5500,40,-0.7,5540,5600,4695,5470,5470,26
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  SG ,255220,2930,135,4.8,2795,3050,46559897,2795,2715,134784
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  씨앤지하이테크 ,264660,12480,0,0.0,12480,12500,16174,12360,12360,201
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  쿠쿠홈시스 ,284740,22400,300,1.3,22100,22650,15693,22050,22050,349
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  SK케미칼   ,285130,47600,200,0.4,47400,47900,18223,47850,47150,866
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  시스웍   ,269620,889,0,0.0,889,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디바이스이엔지 ,187870,15260,100,0.6,15160,15500,6649,15010,14840,101
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  씨알푸드 ,236030,900,50,5.8,850,970,3669,899,723,3
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  레이크머티리얼즈   ,281740,16330,260,-1.5,16590,16660,220417,16650,16240,3609
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  BGF리테일   ,282330,103900,"1,500",1.4,102400,105400,35520,103100,102400,3698
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  동양피스톤 ,092780,5960,10,0.1,5950,5990,31671,5910,5770,187
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  진에어 ,272450,10780,30,0.2,10750,10840,52779,10750,10710,568
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  씨티케이 ,260930,6450,180,2.8,6270,6550,153687,6210,6150,971
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  메카로 ,241770,7950,100,-1.2,8050,8080,5980,7970,7860,48
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스트래픽 ,234300,3725,95,2.6,3630,3725,55016,3690,3670,203
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  케이씨텍 ,281820,40700,600,1.5,40100,41800,178900,40850,40250,7344
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  체리부로 ,066360,1003,5,-0.5,1008,1013,59908,997,995,60
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대원 ,007680,4580,0,0.0,4580,4590,2150,4535,4435,10
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  비즈니스온  ,138580,12970,20,0.1,12950,13420,155911,12700,12190,2002
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  동아타이어 ,282690,12360,40,-0.3,12400,12430,10884,12400,12310,134
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  삼양패키징 ,272550,18740,240,1.3,18500,18740,19758,18500,18310,367
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  스튜디오드래곤   ,253450,37850,50,0.1,37800,38100,39908,37750,37600,1511
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  EMB ,278990,8570,70,0.8,8500,8600,8,8590,8200,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  테이팩스 ,055490,20450,450,-2.1,20900,21500,38890,20850,20300,800
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  롯데웰푸드   ,280360,177300,"4,000",-2.2,181300,182900,16276,181300,174500,2876
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  탑선 ,180060,8900,170,-1.8,9070,9190,560,8800,8800,5
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  영화테크 ,265560,7860,30,0.3,7830,7870,10136,7830,7710,79
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  폴라리스세원 ,234100,1541,56,-3.5,1597,1600,546960,1592,1539,851
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  상신전자 ,263810,3540,15,0.4,3525,3545,33952,3460,3415,118
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  야스 ,255440,8360,200,-2.3,8560,8700,111580,8550,8360,946
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  인산가 ,277410,1602,12,0.7,1590,1602,103902,1590,1585,165
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴엠앤씨 ,263920,1098,4,-0.3,1102,1109,14382,1095,1090,16
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  신흥에스이씨 ,243840,7530,70,-0.9,7600,7640,96200,7530,7410,723
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  유티아이  ,179900,29700,250,-0.8,29950,30450,57466,30000,29300,1706
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  선익시스템 ,171090,44050,900,-2.0,44950,45550,65389,44550,43600,2898
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엠플러스 ,259630,11030,150,-1.3,11180,11220,97691,11180,10850,1077
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  앱클론 ,174900,14590,50,0.3,14540,14920,63371,14540,14540,931
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  어스앤에어로스페이스   ,263540,5950,0,0.0,0,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  펄어비스   ,263750,44650,250,0.5,44400,45400,130907,44350,44350,5890
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  케이피에스 ,256940,6030,0,0.0,6030,6090,17373,6090,5990,104
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  SK시그넷 ,260870,22800,250,1.1,22550,23350,3254,22900,22250,73
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  덕우전자 ,263600,6470,60,-0.9,6530,6550,32750,6470,6420,212
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지오릿에너지 ,270520,1600,6,-0.3,1606,1637,412108,1607,1596,662
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  케일럼 ,258610,1728,14,0.8,1714,1733,5808,1714,1703,10
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  알에스오토메이션 ,140670,13820,220,-1.5,14040,14180,114453,14050,13610,1586
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  와이즈버즈 ,273060,1170,10,0.8,1160,1224,1773789,1199,1146,2087
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  모트렉스  ,118990,11840,60,-0.5,11900,12050,65167,11850,11840,777
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  데이타솔루션 ,263800,4855,45,0.9,4810,4870,41418,4815,4785,200
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지니언스 ,263860,8960,10,0.1,8950,9030,10918,8930,8870,97
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디앤씨미디어 ,263720,23250,350,1.5,22900,23600,21602,22900,22750,501
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  루켄테크놀러지스 ,162120,5780,130,-2.2,5910,6000,8486,6000,5710,49
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  힘스 ,238490,5160,30,-0.5,5190,5270,41294,5100,5100,214
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  제일약품 ,271980,15530,160,1.0,15370,15530,6061,15210,15210,93
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  브이원텍 ,251630,5950,50,-0.8,6000,6070,36394,5930,5860,215
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아우딘퓨쳐스 ,227610,1819,1,-0.0,1820,1843,72137,1820,1785,131
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  이녹스첨단소재  ,272290,31500,300,-0.9,31800,32150,89881,32150,31300,2841
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  카카오    ,035720,39800,750,-1.8,40550,40600,942912,40550,39800,37718
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  오리온   ,271560,88200,400,-0.4,88600,89100,161416,88800,87600,14221
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  하림지주   ,003380,5970,180,3.1,5790,6020,208082,5790,5780,1233
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  덴티스 ,261200,8540,10,-0.1,8550,8640,24718,8550,8460,211
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  메디안디노스틱 ,233250,13990,0,0.0,13990,13990,0,13990,13990,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  나인테크 ,267320,2635,150,6.0,2485,2640,222400,2500,2485,574
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에스알바이오텍 ,270210,7900,100,1.2,7800,8000,1103,8000,7610,8
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  뿌리깊은나무들 ,266170,590,5,0.8,585,655,73,655,500,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  보라티알 ,250000,10750,80,-0.7,10830,10950,58887,10830,10740,637
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  매일유업  ,267980,41850,350,0.8,41500,41900,4759,41550,41500,199
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  LK삼양 ,225190,1695,11,-0.6,1706,1705,55154,1700,1684,93
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  이랜시스 ,264850,5430,100,-1.8,5530,5600,153520,5530,5350,838
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  필옵틱스 ,161580,16760,610,-3.5,17370,17450,412502,17360,16680,6991
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  미원에스씨 ,268280,143500,700,0.4,142800,147300,73,142800,142800,10
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  경동도시가스 ,267290,19260,10,0.0,19250,19300,8568,19180,19180,164
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  넷마블    ,251270,62200,"1,300",-2.0,63500,64100,100355,64100,61600,6243
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  HD현대   ,267250,80900,"2,000",2.5,78900,84300,422171,80000,79500,34830
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
